GalaxyName,Class,RadiusKpc,RadiusFraction,aN_over_a0,SourceS_tau,RadialFactor,RadialZone,Predicted_S_tau_radial_v01,AbsLogResidual_S_tau1,AbsLogResidual_RadialRule,DeltaAbsLogResidual_RadialMinusS1,InterpretationGuardrail
NGC3198,A,40.1,0.90971,0.0293398,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.003591007,0.084463910,0.080872903,radial_source_rule_velocity_readout_no_refit
NGC3198,A,42.17,0.95667,0.0280821,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.013549775,0.094827639,0.081277864,radial_source_rule_velocity_readout_no_refit
NGC3198,A,44.08,1,0.0256574,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.010930205,0.093026846,0.082096640,radial_source_rule_velocity_readout_no_refit
NGC3741,C,0.23,0.0328571,0.086048,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.223086686,0.122254483,-0.100832203,radial_source_rule_velocity_readout_no_refit
NGC3741,C,0.47,0.0671429,0.0683148,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.226473994,0.121124924,-0.105349071,radial_source_rule_velocity_readout_no_refit
NGC3741,C,0.7,0.1,0.0500717,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.011499953,0.099523071,0.088023117,radial_source_rule_velocity_readout_no_refit
NGC3741,C,0.93,0.132857,0.0383325,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.041513780,0.157060750,0.115546970,radial_source_rule_velocity_readout_no_refit
NGC3741,C,1.17,0.167143,0.0296601,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.059740638,0.179341382,0.119600744,radial_source_rule_velocity_readout_no_refit
NGC3741,C,1.4,0.2,0.0241872,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.022656108,0.145290999,0.122634890,radial_source_rule_velocity_readout_no_refit
NGC3741,C,1.64,0.234286,0.0205363,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.019536119,0.144490714,0.124954595,radial_source_rule_velocity_readout_no_refit
NGC3741,C,1.87,0.267143,0.0177029,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.130029280,0.257005130,0.126975850,radial_source_rule_velocity_readout_no_refit
NGC3741,C,2.1,0.3,0.015571,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.165126598,0.293788319,0.128661721,radial_source_rule_velocity_readout_no_refit
NGC3741,C,2.33,0.332857,0.0147953,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.146768392,0.230439986,0.083671594,radial_source_rule_velocity_readout_no_refit
NGC3741,C,2.57,0.367143,0.0144349,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.207422738,0.291292576,0.083869838,radial_source_rule_velocity_readout_no_refit
NGC3741,C,2.8,0.4,0.0143858,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.229472155,0.313369285,0.083897130,radial_source_rule_velocity_readout_no_refit
NGC3741,C,3.26,0.465714,0.0134756,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.241676600,0.326092644,0.084416044,radial_source_rule_velocity_readout_no_refit
NGC3741,C,3.73,0.532857,0.0123269,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.235072300,0.320181825,0.085109524,radial_source_rule_velocity_readout_no_refit
NGC3741,C,4.21,0.601429,0.0119973,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.230151121,0.315468482,0.085317361,radial_source_rule_velocity_readout_no_refit
NGC3741,C,4.67,0.667143,0.0113668,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.241695272,0.327422378,0.085727106,radial_source_rule_velocity_readout_no_refit
NGC3741,C,5.14,0.734286,0.0107087,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.253304390,0.294492294,0.041187904,radial_source_rule_velocity_readout_no_refit
NGC3741,C,5.61,0.801429,0.00976364,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.273801035,0.315305721,0.041504685,radial_source_rule_velocity_readout_no_refit
NGC3741,C,6.07,0.867143,0.00886449,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.273871743,0.315699825,0.041828083,radial_source_rule_velocity_readout_no_refit
NGC3741,C,6.54,0.934286,0.00796174,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.274212827,0.316391327,0.042178500,radial_source_rule_velocity_readout_no_refit
NGC3741,C,7,1,0.00719628,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.307186335,0.349686160,0.042499825,radial_source_rule_velocity_readout_no_refit
NGC3917,A,0.87,0.0585464,0.197149,1.050000000,0.900000000,inner,0.945000000,0.536797399,0.514906077,-0.021891322,radial_source_rule_velocity_readout_no_refit
NGC3917,A,1.74,0.117093,0.175391,1.050000000,0.900000000,inner,0.945000000,0.132678718,0.110069049,-0.022609669,radial_source_rule_velocity_readout_no_refit
NGC3917,A,2.61,0.175639,0.189181,1.050000000,0.900000000,inner,0.945000000,0.035173669,0.057320339,0.022146670,radial_source_rule_velocity_readout_no_refit
NGC3917,A,3.5,0.235532,0.213875,1.050000000,0.900000000,inner,0.945000000,0.165974013,0.187355345,0.021381332,radial_source_rule_velocity_readout_no_refit
NGC3917,A,4.37,0.294078,0.23444,1.050000000,0.900000000,inner,0.945000000,0.083534586,0.104331814,0.020797228,radial_source_rule_velocity_readout_no_refit
NGC3917,A,5.24,0.352624,0.248946,1.050000000,0.980000000,middle,1.029000000,0.045792796,0.035196426,-0.010596370,radial_source_rule_velocity_readout_no_refit
NGC3917,A,6.11,0.411171,0.247159,1.050000000,0.980000000,middle,1.029000000,0.038530952,0.027910747,-0.010620205,radial_source_rule_velocity_readout_no_refit
NGC3917,A,6.98,0.469717,0.236549,1.050000000,0.980000000,middle,1.029000000,0.041254369,0.030489632,-0.010764738,radial_source_rule_velocity_readout_no_refit
NGC3917,A,7.85,0.528264,0.22109,1.050000000,0.980000000,middle,1.029000000,0.034282844,0.023297674,-0.010985170,radial_source_rule_velocity_readout_no_refit
NGC3917,A,8.72,0.58681,0.197379,1.050000000,0.980000000,middle,1.029000000,0.032569258,0.021220367,-0.011348890,radial_source_rule_velocity_readout_no_refit
NGC3917,A,9.6,0.64603,0.18438,1.050000000,0.980000000,middle,1.029000000,0.013475337,0.001911971,-0.011563366,radial_source_rule_velocity_readout_no_refit
NGC3917,A,10.47,0.704576,0.167541,1.050000000,1.060000000,outer,1.113000000,0.006752938,0.052191694,0.045438755,radial_source_rule_velocity_readout_no_refit
NGC3917,A,11.35,0.763795,0.151658,1.050000000,1.060000000,outer,1.113000000,0.008017396,0.054591768,0.046574371,radial_source_rule_velocity_readout_no_refit
NGC3917,A,12.19,0.820323,0.135999,1.050000000,1.060000000,outer,1.113000000,0.008860652,0.056646736,0.047786084,radial_source_rule_velocity_readout_no_refit
NGC3917,A,13.12,0.882907,0.116231,1.050000000,1.060000000,outer,1.113000000,0.004837873,0.044637163,0.039799290,radial_source_rule_velocity_readout_no_refit
NGC3917,A,13.94,0.938089,0.103703,1.050000000,1.060000000,outer,1.113000000,0.018638746,0.032020017,0.013381271,radial_source_rule_velocity_readout_no_refit
NGC3917,A,14.86,1,0.0893453,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.027833954,0.040819478,0.012985525,radial_source_rule_velocity_readout_no_refit
NGC3972,A,0.87,0.0997706,0.36044,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.240550723,0.212170255,-0.028380468,radial_source_rule_velocity_readout_no_refit
NGC3972,A,1.74,0.199541,0.296027,1.050000000,0.900000000,inner,0.945000000,0.087445417,0.106719317,0.019273900,radial_source_rule_velocity_readout_no_refit
NGC3972,A,2.61,0.299312,0.290603,1.050000000,0.900000000,inner,0.945000000,0.093266422,0.112662960,0.019396537,radial_source_rule_velocity_readout_no_refit
NGC3972,A,3.5,0.401376,0.283381,1.050000000,0.980000000,middle,1.029000000,0.086423421,0.076260470,-0.010162951,radial_source_rule_velocity_readout_no_refit
NGC3972,A,4.37,0.501147,0.257504,1.050000000,0.980000000,middle,1.029000000,0.081382750,0.070898591,-0.010484159,radial_source_rule_velocity_readout_no_refit
NGC3972,A,5.24,0.600917,0.27684,1.050000000,0.980000000,middle,1.029000000,0.020693996,0.010452276,-0.010241720,radial_source_rule_velocity_readout_no_refit
NGC3972,A,6.11,0.700688,0.277307,1.050000000,1.060000000,outer,1.113000000,0.001948998,0.037358352,0.035409354,radial_source_rule_velocity_readout_no_refit
NGC3972,A,6.98,0.800459,0.234722,1.050000000,1.060000000,outer,1.113000000,0.043715552,0.002312530,-0.041403022,radial_source_rule_velocity_readout_no_refit
NGC3972,A,7.85,0.900229,0.194397,1.050000000,1.060000000,outer,1.113000000,0.075143002,0.031448335,-0.043694667,radial_source_rule_velocity_readout_no_refit
NGC3972,A,8.72,1,0.160243,1.050000000,1.060000000,outer,1.113000000,0.084073254,0.038123402,-0.045949852,radial_source_rule_velocity_readout_no_refit
NGC4183,A,0.87,0.0413892,0.239955,1.050000000,0.900000000,inner,0.945000000,0.062607756,0.083255581,0.020647824,radial_source_rule_velocity_readout_no_refit
NGC4183,A,1.74,0.0827783,0.189845,1.050000000,0.900000000,inner,0.945000000,0.126285717,0.148410781,0.022125064,radial_source_rule_velocity_readout_no_refit
NGC4183,A,2.61,0.124167,0.181111,1.050000000,0.900000000,inner,0.945000000,0.082438203,0.104852426,0.022414222,radial_source_rule_velocity_readout_no_refit
NGC4183,A,3.5,0.166508,0.151448,1.050000000,0.900000000,inner,0.945000000,0.111525846,0.135012602,0.023486757,radial_source_rule_velocity_readout_no_refit
NGC4183,A,4.37,0.207897,0.152024,1.050000000,0.900000000,inner,0.945000000,0.119039952,0.142504378,0.023464426,radial_source_rule_velocity_readout_no_refit
NGC4183,A,5.24,0.249286,0.148897,1.050000000,0.900000000,inner,0.945000000,0.062464391,0.086050848,0.023586457,radial_source_rule_velocity_readout_no_refit
NGC4183,A,6.11,0.290676,0.144251,1.050000000,0.900000000,inner,0.945000000,0.032376519,0.056148002,0.023771483,radial_source_rule_velocity_readout_no_refit
NGC4183,A,6.98,0.332065,0.140195,1.050000000,0.980000000,middle,1.029000000,0.013039696,0.000645453,-0.012394242,radial_source_rule_velocity_readout_no_refit
NGC4183,A,7.85,0.373454,0.139452,1.050000000,0.980000000,middle,1.029000000,0.007290389,0.019700233,0.012409843,radial_source_rule_velocity_readout_no_refit
NGC4183,A,8.72,0.414843,0.138946,1.050000000,0.980000000,middle,1.029000000,0.032012994,0.044433498,0.012420504,radial_source_rule_velocity_readout_no_refit
NGC4183,A,9.6,0.456708,0.124501,1.050000000,0.980000000,middle,1.029000000,0.036140206,0.048878235,0.012738028,radial_source_rule_velocity_readout_no_refit
NGC4183,A,10.47,0.498097,0.108939,1.050000000,0.980000000,middle,1.029000000,0.071892270,0.085004978,0.013112709,radial_source_rule_velocity_readout_no_refit
NGC4183,A,11.35,0.539962,0.101348,1.050000000,0.980000000,middle,1.029000000,0.097920999,0.111231089,0.013310090,radial_source_rule_velocity_readout_no_refit
NGC4183,A,12.31,0.585633,0.0849158,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.071884300,0.105285780,0.033401480,radial_source_rule_velocity_readout_no_refit
NGC4183,A,13.12,0.624167,0.0734689,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.074416695,0.108698157,0.034281462,radial_source_rule_velocity_readout_no_refit
NGC4183,A,14.05,0.668411,0.0648841,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.076811383,0.111820229,0.035008846,radial_source_rule_velocity_readout_no_refit
NGC4183,A,14.98,0.712655,0.0597134,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.072042604,0.145576980,0.073534376,radial_source_rule_velocity_readout_no_refit
NGC4183,A,16.03,0.762607,0.0528236,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.046756042,0.121666872,0.074910830,radial_source_rule_velocity_readout_no_refit
NGC4183,A,16.95,0.806375,0.0464503,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.040430016,0.116732776,0.076302760,radial_source_rule_velocity_readout_no_refit
NGC4183,A,17.88,0.850618,0.0435725,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.054623947,0.131599966,0.076976019,radial_source_rule_velocity_readout_no_refit
NGC4183,A,18.93,0.900571,0.0392396,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.038406333,0.116458260,0.078051927,radial_source_rule_velocity_readout_no_refit
NGC4183,A,19.97,0.950048,0.0350154,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.008157977,0.087343368,0.079185391,radial_source_rule_velocity_readout_no_refit
NGC4183,A,21.02,1,0.0320317,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.005756475,0.074289545,0.068533070,radial_source_rule_velocity_readout_no_refit
NGC4559,A,0.67,0.0319504,0.701121,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.227956694,0.206810164,-0.021146530,radial_source_rule_velocity_readout_no_refit
NGC4559,A,1.32,0.0629471,0.593214,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.128427112,0.105472056,-0.022955056,radial_source_rule_velocity_readout_no_refit
NGC4559,A,1.97,0.0939437,0.535684,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.162239983,0.138172590,-0.024067393,radial_source_rule_velocity_readout_no_refit
NGC4559,A,2.62,0.12494,0.484836,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.133406686,0.108249575,-0.025157110,radial_source_rule_velocity_readout_no_refit
NGC4559,A,3.28,0.156414,0.473938,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.105075306,0.079669813,-0.025405494,radial_source_rule_velocity_readout_no_refit
NGC4559,A,3.93,0.187411,0.462921,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.129255106,0.103592728,-0.025662378,radial_source_rule_velocity_readout_no_refit
NGC4559,A,4.58,0.218407,0.415735,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.151455023,0.124620598,-0.026834425,radial_source_rule_velocity_readout_no_refit
NGC4559,A,5.22,0.248927,0.362889,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.153994721,0.125687253,-0.028307468,radial_source_rule_velocity_readout_no_refit
NGC4559,A,5.9,0.281354,0.320347,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.175295200,0.145650636,-0.029644564,radial_source_rule_velocity_readout_no_refit
NGC4559,A,6.54,0.311874,0.280543,1.050000000,0.900000000,inner,0.945000000,0.165801448,0.146172097,-0.019629351,radial_source_rule_velocity_readout_no_refit
NGC4559,A,7.19,0.342871,0.248422,1.050000000,0.980000000,middle,1.029000000,0.147123810,0.157727154,0.010603344,radial_source_rule_velocity_readout_no_refit
NGC4559,A,7.87,0.375298,0.230113,1.050000000,0.980000000,middle,1.029000000,0.141329526,0.152184560,0.010855034,radial_source_rule_velocity_readout_no_refit
NGC4559,A,8.51,0.405818,0.215146,1.050000000,0.980000000,middle,1.029000000,0.141678244,0.152751523,0.011073279,radial_source_rule_velocity_readout_no_refit
NGC4559,A,9.16,0.436814,0.19583,1.050000000,0.980000000,middle,1.029000000,0.140021432,0.151395280,0.011373848,radial_source_rule_velocity_readout_no_refit
NGC4559,A,9.84,0.469242,0.175113,1.050000000,0.980000000,middle,1.029000000,0.131764910,0.143488583,0.011723673,radial_source_rule_velocity_readout_no_refit
NGC4559,A,10.48,0.499762,0.158366,1.050000000,0.980000000,middle,1.029000000,0.114443439,0.126474440,0.012031001,radial_source_rule_velocity_readout_no_refit
NGC4559,A,11.13,0.530758,0.144508,1.050000000,0.980000000,middle,1.029000000,0.106990100,0.119295003,0.012304903,radial_source_rule_velocity_readout_no_refit
NGC4559,A,11.78,0.561755,0.130993,1.050000000,0.980000000,middle,1.029000000,0.095694608,0.108286668,0.012592060,radial_source_rule_velocity_readout_no_refit
NGC4559,A,12.43,0.592752,0.119042,1.050000000,0.980000000,middle,1.029000000,0.091807373,0.104672634,0.012865262,radial_source_rule_velocity_readout_no_refit
NGC4559,A,13.08,0.623748,0.109869,1.050000000,0.980000000,middle,1.029000000,0.091434186,0.104523420,0.013089234,radial_source_rule_velocity_readout_no_refit
NGC4559,A,13.73,0.654745,0.103153,1.050000000,0.980000000,middle,1.029000000,0.087120890,0.100383081,0.013262191,radial_source_rule_velocity_readout_no_refit
NGC4559,A,14.38,0.685742,0.0968517,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.081704030,0.149311865,0.067607835,radial_source_rule_velocity_readout_no_refit
NGC4559,A,15.03,0.716738,0.0905531,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.081930279,0.150411292,0.068481013,radial_source_rule_velocity_readout_no_refit
NGC4559,A,15.68,0.747735,0.0861049,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.094761767,0.163886238,0.069124471,radial_source_rule_velocity_readout_no_refit
NGC4559,A,16.33,0.778732,0.0828225,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.102360899,0.171975712,0.069614813,radial_source_rule_velocity_readout_no_refit
NGC4559,A,16.98,0.809728,0.0797012,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.109290356,0.179384575,0.070094219,radial_source_rule_velocity_readout_no_refit
NGC4559,A,17.72,0.845017,0.0762849,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.132628164,0.203262793,0.070634629,radial_source_rule_velocity_readout_no_refit
NGC4559,A,18.28,0.871722,0.0742881,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.131229514,0.202188081,0.070958567,radial_source_rule_velocity_readout_no_refit
NGC4559,A,19.02,0.90701,0.0712106,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.137128524,0.208598769,0.071470245,radial_source_rule_velocity_readout_no_refit
NGC4559,A,19.67,0.938007,0.068321,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.148478627,0.220443896,0.071965268,radial_source_rule_velocity_readout_no_refit
NGC4559,A,20.32,0.969003,0.0651774,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.157438166,0.229959237,0.072521071,radial_source_rule_velocity_readout_no_refit
NGC4559,A,20.97,1,0.0617976,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.163872657,0.237013025,0.073140367,radial_source_rule_velocity_readout_no_refit
NGC5055,C,0.72,0.0131892,7.61506,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.174382020,0.159384918,-0.014997102,radial_source_rule_velocity_readout_no_refit
NGC5055,C,1.43,0.0261953,5.44758,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.106153140,0.085929492,-0.020223648,radial_source_rule_velocity_readout_no_refit
NGC5055,C,2.16,0.0395677,4.33508,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.117127201,0.092491538,-0.024635662,radial_source_rule_velocity_readout_no_refit
NGC5055,C,2.87,0.0525737,3.7109,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.110933826,0.082857335,-0.028076491,radial_source_rule_velocity_readout_no_refit
NGC5055,C,3.59,0.065763,2.81261,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.110981446,0.075824507,-0.035156939,radial_source_rule_velocity_readout_no_refit
NGC5055,C,4.3,0.078769,2.32803,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.134239576,0.093527251,-0.040712325,radial_source_rule_velocity_readout_no_refit
NGC5055,C,5.03,0.0921414,2.01528,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.128968295,0.083617090,-0.045351205,radial_source_rule_velocity_readout_no_refit
NGC5055,C,5.75,0.105331,1.80127,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.121496000,0.072297892,-0.049198108,radial_source_rule_velocity_readout_no_refit
NGC5055,C,6.46,0.118337,1.65078,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.131170708,0.078843174,-0.052327533,radial_source_rule_velocity_readout_no_refit
NGC5055,C,7.18,0.131526,1.44774,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.134116974,0.076859218,-0.057257756,radial_source_rule_velocity_readout_no_refit
NGC5055,C,7.91,0.144898,1.28043,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.126993149,0.064891926,-0.062101222,radial_source_rule_velocity_readout_no_refit
NGC5055,C,8.62,0.157904,1.14293,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.128378541,0.061612579,-0.066765962,radial_source_rule_velocity_readout_no_refit
NGC5055,C,11.49,0.210478,0.734473,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.116516308,0.030204539,-0.086311769,radial_source_rule_velocity_readout_no_refit
NGC5055,C,14.3,0.261953,0.517665,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.108763087,0.005959188,-0.102803898,radial_source_rule_velocity_readout_no_refit
NGC5055,C,17.19,0.314893,0.376642,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.112098375,0.005956337,-0.106142038,radial_source_rule_velocity_readout_no_refit
NGC5055,C,20.07,0.36765,0.270651,0.725000000,0.980000000,middle,0.710500000,0.098841183,0.010452055,-0.088389128,radial_source_rule_velocity_readout_no_refit
NGC5055,C,22.96,0.42059,0.201132,0.725000000,0.980000000,middle,0.710500000,0.102277567,0.018009906,-0.084267661,radial_source_rule_velocity_readout_no_refit
NGC5055,C,25.85,0.47353,0.155512,0.725000000,0.980000000,middle,0.710500000,0.111111887,0.018293457,-0.092818431,radial_source_rule_velocity_readout_no_refit
NGC5055,C,28.74,0.52647,0.125878,0.725000000,0.980000000,middle,0.710500000,0.117934846,0.018636835,-0.099298011,radial_source_rule_velocity_readout_no_refit
NGC5055,C,31.62,0.579227,0.105095,0.725000000,0.980000000,middle,0.710500000,0.118439744,0.024000572,-0.094439172,radial_source_rule_velocity_readout_no_refit
NGC5055,C,34.51,0.632167,0.0901086,0.725000000,1.020000000,middle_low_acc_boost,0.739500000,0.123252083,0.008239213,-0.115012870,radial_source_rule_velocity_readout_no_refit
NGC5055,C,37.4,0.685107,0.0760782,0.725000000,1.100000000,outer_low_acc_boost,0.797500000,0.102518130,0.001569174,-0.100948956,radial_source_rule_velocity_readout_no_refit
NGC5055,C,40.29,0.738047,0.0667596,0.725000000,1.100000000,outer_low_acc_boost,0.797500000,0.102167992,0.004450526,-0.097717466,radial_source_rule_velocity_readout_no_refit
NGC5055,C,43.17,0.790804,0.0592474,0.725000000,1.100000000,outer_low_acc_boost,0.797500000,0.102609018,0.006249187,-0.096359831,radial_source_rule_velocity_readout_no_refit
NGC5055,C,45.92,0.84118,0.0537965,0.725000000,1.100000000,outer_low_acc_boost,0.797500000,0.101237239,0.009381784,-0.091855455,radial_source_rule_velocity_readout_no_refit
NGC5055,C,48.81,0.89412,0.0481031,0.725000000,1.100000000,outer_low_acc_boost,0.797500000,0.094158395,0.018446761,-0.075711634,radial_source_rule_velocity_readout_no_refit
NGC5055,C,51.7,0.94706,0.043009,0.725000000,1.100000000,outer_low_acc_boost,0.797500000,0.113388869,0.001146285,-0.112242584,radial_source_rule_velocity_readout_no_refit
NGC5055,C,54.59,1,0.0381804,0.725000000,1.100000000,outer_low_acc_boost,0.797500000,0.111604028,0.004922939,-0.106681089,radial_source_rule_velocity_readout_no_refit
NGC5585,A,0.09,0.00821168,0.243063,1.050000000,0.900000000,inner,0.945000000,0.243496697,0.222931812,-0.020564885,radial_source_rule_velocity_readout_no_refit
NGC5585,A,0.26,0.0237226,0.377887,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.053519609,0.025649540,-0.027870069,radial_source_rule_velocity_readout_no_refit
NGC5585,A,0.43,0.0392336,0.393804,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.078007841,0.050584680,-0.027423161,radial_source_rule_velocity_readout_no_refit
NGC5585,A,0.6,0.0547445,0.362906,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.248411533,0.220104570,-0.028306962,radial_source_rule_velocity_readout_no_refit
NGC5585,A,0.77,0.0702555,0.331116,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.313644764,0.284353182,-0.029291582,radial_source_rule_velocity_readout_no_refit
NGC5585,A,0.94,0.0857664,0.305608,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.330136899,0.299991681,-0.030145217,radial_source_rule_velocity_readout_no_refit
NGC5585,A,1.11,0.101277,0.28516,1.050000000,0.900000000,inner,0.945000000,0.334029848,0.314508228,-0.019521620,radial_source_rule_velocity_readout_no_refit
NGC5585,A,1.28,0.116788,0.257655,1.050000000,0.900000000,inner,0.945000000,0.272436097,0.252249097,-0.020187000,radial_source_rule_velocity_readout_no_refit
NGC5585,A,1.46,0.133212,0.237855,1.050000000,0.900000000,inner,0.945000000,0.263807850,0.243103477,-0.020704374,radial_source_rule_velocity_readout_no_refit
NGC5585,A,1.63,0.148723,0.222775,1.050000000,0.900000000,inner,0.945000000,0.275560663,0.254437558,-0.021123105,radial_source_rule_velocity_readout_no_refit
NGC5585,A,2.05,0.187044,0.195925,1.050000000,0.900000000,inner,0.945000000,0.179788964,0.157858963,-0.021930001,radial_source_rule_velocity_readout_no_refit
NGC5585,A,2.74,0.25,0.166735,1.050000000,0.900000000,inner,0.945000000,0.084033977,0.061118725,-0.022915252,radial_source_rule_velocity_readout_no_refit
NGC5585,A,3.42,0.312044,0.138253,1.050000000,0.900000000,inner,0.945000000,0.006790914,0.017226360,0.010435445,radial_source_rule_velocity_readout_no_refit
NGC5585,A,4.11,0.375,0.126375,1.050000000,0.980000000,middle,1.029000000,0.028342517,0.041037834,0.012695316,radial_source_rule_velocity_readout_no_refit
NGC5585,A,4.79,0.437044,0.113284,1.050000000,0.980000000,middle,1.029000000,0.041235543,0.054239823,0.013004280,radial_source_rule_velocity_readout_no_refit
NGC5585,A,5.48,0.5,0.0976949,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.002389487,0.034905076,0.032515589,radial_source_rule_velocity_readout_no_refit
NGC5585,A,6.16,0.562044,0.0861634,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.037323568,0.004012690,-0.033310879,radial_source_rule_velocity_readout_no_refit
NGC5585,A,6.85,0.625,0.0738537,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.056157446,0.021907120,-0.034250325,radial_source_rule_velocity_readout_no_refit
NGC5585,A,7.53,0.687044,0.064936,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.059109742,0.013454793,-0.045654949,radial_source_rule_velocity_readout_no_refit
NGC5585,A,8.21,0.749088,0.0598766,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.053813332,0.019689842,-0.034123490,radial_source_rule_velocity_readout_no_refit
NGC5585,A,8.9,0.812044,0.054784,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.050754468,0.023752329,-0.027002139,radial_source_rule_velocity_readout_no_refit
NGC5585,A,9.57,0.873175,0.049642,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.032259452,0.043330376,0.011070924,radial_source_rule_velocity_readout_no_refit
NGC5585,A,10.31,0.940693,0.0452074,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.012191345,0.064398453,0.052207108,radial_source_rule_velocity_readout_no_refit
NGC5585,A,10.96,1,0.0409843,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.012662831,0.064946198,0.052283367,radial_source_rule_velocity_readout_no_refit
NGC6503,A,0.76,0.0323404,0.894406,1.075000000,0.870000000,inner_high_acc_trim,0.935250000,0.189238889,0.203107601,0.013868712,radial_source_rule_velocity_readout_no_refit
NGC6503,A,1.52,0.0646809,1.35805,1.075000000,0.870000000,inner_high_acc_trim,0.935250000,0.046824328,0.036035776,-0.010788552,radial_source_rule_velocity_readout_no_refit
